zfin_id	gene_name	ensemble_id	uberon_annotations
zdb-gene-070112-2232	glis3	ensdarg00000069726	uberon_0000061
zdb-gene-111104-2	ambra1a	ensdarg00000008322	uberon_2000088,uberon_0003051,uberon_0002407,uberon_0000463,uberon_0002328,uberon_0014907,uberon_0000489,uberon_0002289,uberon_0012275,uberon_0000019,uberon_0002616,uberon_0003524,uberon_0011944,uberon_0000033,uberon_0001630,uberon_0002100,uberon_0005598,uberon_0002280,uberon_0000468,uberon_0007812,uberon_0000042,uberon_2001089,uberon_0003513,uberon_0002422
zdb-gene-070117-1398	unm_t30434	not_found	uberon_0000475,uberon_0010313,uberon_0004120,uberon_0007380,uberon_0003103
zdb-gene-070117-2512	chn	not_found	uberon_0000477,uberon_0011610,uberon_0011615,uberon_0000933,uberon_0003831,uberon_2001522,uberon_2000384,uberon_0000019,uberon_0000077,uberon_0003406,uberon_0005291,uberon_2000498,uberon_0008911,uberon_0002513,uberon_0000467,uberon_0005945,uberon_0000489,uberon_0011607,uberon_0000480,uberon_0005886,uberon_2001511,uberon_2001516,uberon_0011085,uberon_0004461,uberon_0004467,uberon_2001425,uberon_0004253,uberon_0003457,uberon_0003107,uberon_0004740
zdb-gene-070117-2513	clb	not_found	uberon_0000178,uberon_0004120
zdb-gene-070117-2510	cco	not_found	uberon_0000489,uberon_0000019,uberon_0000480,uberon_0000468,uberon_0010313,uberon_0001032
zdb-gene-070117-2514	cle	not_found	uberon_0001032,uberon_0000480,uberon_0000489,uberon_0000019
zdb-gene-070117-2515	npas4l	not_found	uberon_0002407,uberon_0000491,uberon_2001073,uberon_0014907,uberon_0000078,uberon_0002082,uberon_0006877,uberon_0003524,uberon_0000033,uberon_0002107,uberon_2005039,uberon_0010313,uberon_0002165,uberon_0000489,uberon_0000480,uberon_0000926,uberon_0000178,uberon_0000948,uberon_2000033,uberon_0018549,uberon_0001281,uberon_0009881,uberon_0002081,uberon_0000042,uberon_0002370,uberon_0004141,uberon_0004537
zdb-gene-070117-2519	yhd	not_found	uberon_0001032,uberon_0000480,uberon_0000019,uberon_0001016,uberon_0008823
zdb-gene-070117-1427	unm_t30787	not_found	uberon_0003102,uberon_4000164
zdb-gene-030131-8769	znf148	ensdarg00000055106	uberon_0000468,uberon_0000042,uberon_0002407
zdb-gene-070117-1426	unm_t30456	not_found	uberon_0000468
zdb-gene-030131-7856	adgrl3.1	ensdarg00000061121	uberon_0004121,uberon_0000468
zdb-gene-070117-1396	unm_t30915	not_found	uberon_0000480,uberon_0002465
zdb-gene-070117-1391	unm_t30839	not_found	uberon_0000475,uberon_0010313,uberon_0004120,uberon_0007380,uberon_0003103
zdb-gene-070117-1422	unm_t30463	not_found	uberon_0003457,uberon_0002514,uberon_2000476,uberon_0003103,uberon_0013765,uberon_0010313
zdb-gene-040115-1	tal2	ensdarg00000042041	uberon_0004121,uberon_0004120
zdb-gene-040426-764	nol10	ensdarg00000020077	uberon_0001555,uberon_0003052,uberon_0008823,uberon_0000019,uberon_0001890,uberon_0000491,uberon_0000480,uberon_0000042,uberon_2000084,uberon_0002107,uberon_0006800,uberon_0000948,uberon_0000033,uberon_0002407,uberon_0001017,uberon_0001016,uberon_0005057
zdb-gene-050508-5	fitm2	ensdarg00000034568	uberon_0000061
zdb-gene-070117-1420	unm_t30372	not_found	uberon_0000992,uberon_0005177,uberon_0000489
zdb-gene-050417-466	schip1	ensdarg00000035175	uberon_0002120,uberon_0001286,uberon_0000948
zdb-gene-060503-322	cactin	ensdarg00000059866	uberon_0003926,uberon_0000489,uberon_0000019,uberon_0000167,uberon_0000480,uberon_0000468,uberon_0000033,uberon_0007812,uberon_0000957,uberon_0003902
zdb-gene-060503-321	nom1	ensdarg00000060027	uberon_0004185,uberon_0000489,uberon_0000019,uberon_0000017,uberon_0000491,uberon_0002539,uberon_2000084,uberon_0000160,uberon_0000033,uberon_0002107,uberon_0005057
zdb-gene-041014-337	ak9	ensdarg00000021913	uberon_0005281,uberon_0000480,uberon_0002280,uberon_0000463
zdb-gene-050907-1	cish	ensdarg00000060316	uberon_0000078,uberon_0010313,uberon_0005291,uberon_0003061
zdb-gene-030826-1	birc5a	ensdarg00000075621	uberon_0002133,uberon_2001073,uberon_0014907,uberon_0001016,uberon_0002407,uberon_2005072,uberon_0004363,uberon_2005054,uberon_2005032,uberon_0011944,uberon_0000033,uberon_0004119,uberon_0008823,uberon_0001017,uberon_0001630,uberon_0002100,uberon_2000098,uberon_0001049,uberon_2001286,uberon_0018649,uberon_0000480,uberon_0000468,uberon_0011362,uberon_0000948,uberon_0007812,uberon_0000019,uberon_0000042,uberon_0001083,uberon_2005025,uberon_0003076
zdb-gene-040426-2920	rnf41	ensdarg00000036831	uberon_0010313
zdb-gene-041114-87	ttc36	ensdarg00000011693	uberon_0000463,uberon_0000480,uberon_0002280,uberon_0005281,uberon_0008823,uberon_0002100
zdb-gene-040426-2922	bc2	ensdarg00000053979	uberon_0002407,uberon_0000042,uberon_0000480,uberon_2000084,uberon_0002100,uberon_0001016,uberon_0001017
zdb-gene-040426-2927	strip1	ensdarg00000074084	uberon_0000489,uberon_0000480,uberon_0000481,uberon_0018674,uberon_0000948,uberon_0000178,uberon_0002081
zdb-gene-040520-3	tbpl2	ensdarg00000097302	uberon_0002100,uberon_0000468,uberon_0004120
zdb-gene-040520-1	vipas39	ensdarg00000103690	uberon_0000481,uberon_0003704,uberon_0004058
zdb-gene-040520-4	actc1a	ensdarg00000042535	uberon_0000489,uberon_0000042,uberon_0000948,uberon_0002062,uberon_0002082,uberon_0002407
zdb-gene-090313-248	ccm2l	ensdarg00000063089	uberon_0000489,uberon_0003513,uberon_0000481,uberon_0000479,uberon_0011944,uberon_0000948,uberon_0001074,uberon_0002063,uberon_0002082,uberon_0002165,uberon_0002081
zdb-gene-030616-563	tbp	ensdarg00000014994	uberon_0000475
zdb-gene-070117-609	unm_m446	not_found	uberon_0012275,uberon_0005598,uberon_0000948,uberon_0010313,uberon_0000489
zdb-gene-070117-1896	unm_t31167	not_found	uberon_0008897,uberon_0003102
zdb-gene-070117-1897	unm_t31168	not_found	uberon_0000467,uberon_0000480,uberon_0001434,uberon_0010323
zdb-gene-070117-1894	unm_t31148	not_found	uberon_0000152,uberon_0003102,uberon_0004120
zdb-gene-070117-1895	unm_t31166	not_found	uberon_0000467,uberon_0000480,uberon_0001434,uberon_0010323
zdb-gene-070117-1892	unm_t31144	not_found	uberon_0000475,uberon_0003103,uberon_0007380,uberon_0004120,uberon_0010313
zdb-gene-070117-1893	unm_t31146	not_found	uberon_0000467,uberon_0000480,uberon_0001434,uberon_0010323
zdb-gene-070117-1890	unm_t31099	not_found	uberon_0000467,uberon_0000480,uberon_0001434
zdb-gene-070117-1891	unm_t31143	not_found	uberon_0000467,uberon_0000480,uberon_0001434,uberon_0010323
zdb-gene-041210-336	stab2	ensdarg00000045748	uberon_0003524,uberon_0000480,uberon_0003513,uberon_0000481,uberon_0004536,uberon_2001073,uberon_0014907,uberon_0001631
zdb-gene-070117-1898	unm_t31009	not_found	uberon_0008823
zdb-gene-050208-29	loxl2b	ensdarg00000044074	uberon_0000479,uberon_0002328
zdb-gene-070306-11	unm_b1074	not_found	uberon_0010313,uberon_0000468,uberon_0000033,uberon_0004119
zdb-gene-070306-10	unm_b1039	not_found	uberon_0000044,uberon_0003714,uberon_0007134,uberon_0004119,uberon_0000468,uberon_0008897,uberon_0003102,uberon_0003338
zdb-gene-030131-4865	tnksb	ensdarg00000062897	uberon_0000468
zdb-gene-060616-182	ttll3	ensdarg00000053728	uberon_0002120,uberon_0010135,uberon_0001905,uberon_0000948,uberon_0007812,uberon_0002422
zdb-gene-070117-607	unm_tu46	not_found	uberon_0005598,uberon_0010313,uberon_0012275,uberon_0000468,uberon_0002328
zdb-gene-070117-606	unm_m682	not_found	uberon_0010313
zdb-gene-030131-2167	tia1l	ensdarg00000026476	uberon_0000468
zdb-gene-030131-2165	nfyc	ensdarg00000070151	uberon_0001555,uberon_0000489,uberon_0000019,uberon_0002407,uberon_0000491,uberon_0000480,uberon_0000042,uberon_0000966,uberon_0000948,uberon_0000033,uberon_0002107,uberon_0000073,uberon_0005057
zdb-gene-030131-2168	apoc2	ensdarg00000092155	uberon_2000006,uberon_0001264,uberon_0000468,uberon_0013765,uberon_0004119,uberon_2000084,uberon_0003103,uberon_2000106
zdb-gene-030131-5354	rhot1a	ensdarg00000099996	uberon_0001795
zdb-gene-070302-4	cxcr1	not_found	uberon_0003061,uberon_0005291,uberon_0004120
zdb-gene-070117-2354	sin	not_found	uberon_0007812,uberon_0000468
zdb-gene-070117-2356	sid	not_found	uberon_0008823,uberon_0000019,uberon_0000480,uberon_0001787,uberon_0000957,uberon_0001032,uberon_0001016
zdb-gene-070117-2357	sis	not_found	uberon_0002082,uberon_0000948,uberon_0000489
zdb-gene-070117-2350	shr	not_found	uberon_0000477,uberon_0000489,uberon_0000019,uberon_0000480,uberon_0005886,uberon_0000468,uberon_0004119,uberon_0010313,uberon_0001032
zdb-gene-070117-2351	sic	not_found	uberon_0007812,uberon_0000468
zdb-gene-070117-2352	ssw	not_found	uberon_0005598,uberon_0012275,uberon_0000948,uberon_0000033,uberon_0007812,uberon_0008823
zdb-gene-070117-2358	skm	not_found	uberon_0000477,uberon_0001846,uberon_0000019,uberon_0000479,uberon_0002538,uberon_0000480,uberon_0000468,uberon_0002328,uberon_0000948,uberon_0002050,uberon_0001032,uberon_0000489
zdb-gene-040426-1782	dpm3	ensdarg00000058650	uberon_0000489,uberon_0000479,uberon_0000468,uberon_2000084,uberon_0000948,uberon_0001630,uberon_0002100
zdb-gene-040426-2784	sass6	ensdarg00000058346	uberon_2000088,uberon_0000468,uberon_0000948,uberon_0004119,uberon_0006860
zdb-gene-040426-2787	plrg1	ensdarg00000037283	uberon_0000480,uberon_2000084,uberon_2000106,uberon_0000468,uberon_0000033,uberon_0007812,uberon_0001017,uberon_0010314,uberon_0001016,uberon_0002100
zdb-gene-120809-2	rlim	ensdarg00000079306	uberon_0000468,uberon_0000033,uberon_0010314
zdb-gene-040406-2	cx39.9	ensdarg00000004082	uberon_0000467,uberon_0001774,uberon_0000479,uberon_0000480,uberon_0000468,uberon_0004479,uberon_0004120,uberon_0007812,uberon_0002100
zdb-gene-070117-281	unm_tm28	not_found	uberon_0008823,uberon_0000019,uberon_0000480,uberon_0000468,uberon_0007812,uberon_0001016
zdb-gene-120403-1	unm_dhi862	not_found	uberon_0004120,uberon_0003097,uberon_0000152,uberon_0003102,uberon_0000151,uberon_4000163,uberon_4000164
zdb-gene-040426-1250	slc25a39	ensdarg00000007449	uberon_0004120
zdb-gene-030131-341	hmgb1a	ensdarg00000099175	uberon_0008823,uberon_0000019,uberon_0001893,uberon_0000479,uberon_0000468,uberon_0002328,uberon_0004731,uberon_0000033,uberon_0007812
zdb-gene-020419-21	smc4	ensdarg00000038882	uberon_0001555,uberon_0000042,uberon_0000019,uberon_0002407,uberon_0000491,uberon_0000480,uberon_0000948,uberon_0000033,uberon_0002107,uberon_0005057,uberon_0008823,uberon_0001016,uberon_0001017
zdb-gene-020419-23	atp6v0ca	ensdarg00000057853	uberon_0001555,uberon_0008823,uberon_0000019,uberon_0000151,uberon_0000480,uberon_0000468,uberon_0001782,uberon_0003102,uberon_0000033,uberon_0004120,uberon_0002107,uberon_0010313,uberon_0005057,uberon_0000491,uberon_0001016,uberon_0001017
zdb-gene-001222-1	vsx2	ensdarg00000005574	uberon_0000489,uberon_0000019
zdb-gene-111212-5	unm_c1090	not_found	uberon_0008823
zdb-gene-060512-186	fam212aa	ensdarg00000070360	uberon_0003933,uberon_0000033,uberon_0003103,uberon_0013765,uberon_0010314
zdb-gene-020419-27	mcm7	ensdarg00000101180	uberon_0001555,uberon_0001017,uberon_0000019,uberon_0000042,uberon_0002407,uberon_0000491,uberon_0000480,uberon_0000468,uberon_0000033,uberon_0002107,uberon_0005057,uberon_0008823,uberon_0001016,uberon_0002100
zdb-gene-130312-3	sphk1	not_found	uberon_0000489,uberon_0000948
zdb-gene-070410-16	faslg	ensdarg00000098913	uberon_0002407,uberon_0000042,uberon_0000479,uberon_0002328,uberon_0000033,uberon_0007812,uberon_0010314
zdb-gene-070117-1074	unm_t30880	not_found	uberon_0004141,uberon_0000489
zdb-gene-070117-1075	unm_t30229	not_found	uberon_0000477,uberon_0000480,uberon_0008904
zdb-gene-070117-1076	unm_t30676	not_found	uberon_0003102,uberon_4000164
zdb-gene-070117-1077	unm_t30664	not_found	uberon_0003102,uberon_4000164
zdb-gene-070117-1070	unm_t30530	not_found	uberon_0008897,uberon_0003102
zdb-gene-070117-1071	unm_t30633	not_found	uberon_0000467,uberon_0000480,uberon_0004120,uberon_4000170,uberon_0002090,uberon_0001434
zdb-gene-070117-1072	unm_t30453	not_found	uberon_0008897,uberon_0003102
zdb-gene-070117-1073	unm_t30515	not_found	uberon_0000477,uberon_0000480,uberon_0008904
zdb-gene-070117-1078	unm_t30667	not_found	uberon_0003102,uberon_4000164
zdb-gene-070117-1079	unm_t30668	not_found	uberon_0003102,uberon_4000164
zdb-gene-050626-106	stxbp1a	ensdarg00000001994	uberon_0000468
zdb-gene-080807-4	hspg2	ensdarg00000076564	uberon_0002407,uberon_0000479,uberon_0004479,uberon_0004535,uberon_0005181,uberon_0000489,uberon_0004573,uberon_0014907,uberon_0011944,uberon_0005805,uberon_0003082,uberon_0002100,uberon_0001774,uberon_0000480,uberon_0000468,uberon_0007812,uberon_0002082,uberon_0002081,uberon_0000042,uberon_2001089,uberon_2005025,uberon_0003473
zdb-gene-070117-49	cam	not_found	uberon_0000475,uberon_0000078,uberon_0002539,uberon_0000468,uberon_0010313
zdb-gene-070117-44	dnr	not_found	uberon_0000489,uberon_0000019
zdb-gene-070117-45	hht	not_found	uberon_0000966,uberon_0000073
zdb-gene-070117-46	ich	not_found	uberon_0003102,uberon_0000480,uberon_0000479,uberon_0000468,uberon_0002328,uberon_0000033,uberon_0002100,uberon_0010314,uberon_0001016,uberon_4000164
zdb-gene-070117-40	ppa	not_found	uberon_0000489,uberon_0000019
zdb-gene-070117-41	vos	not_found	uberon_0000957,uberon_0000480,uberon_0004121,uberon_0001787
zdb-gene-070117-42	kby	not_found	uberon_0001555,uberon_0000480,uberon_0004119
zdb-gene-070117-43	sfy	not_found	uberon_0000061
zdb-gene-040426-1561	prpf31	ensdarg00000095904	uberon_0008823,uberon_0000019,uberon_0000468,uberon_0000948,uberon_0007812
zdb-gene-040426-1297	kcnk5b	ensdarg00000012390	uberon_0000477,uberon_4000164,uberon_0000151,uberon_0000480,uberon_0003097,uberon_0000468,uberon_2000622,uberon_0004120,uberon_0000152,uberon_0003103,uberon_4000163,uberon_0000982,uberon_0007812,uberon_4000172,uberon_0002514
zdb-gene-001120-1	lima1a	ensdarg00000101441	uberon_0001890
zdb-gene-030131-5431	fxr1	ensdarg00000022968	uberon_0002407,uberon_0005598,uberon_2001089,uberon_0012275,uberon_0000489,uberon_0000042,uberon_0000948,uberon_0007812,uberon_0002082,uberon_0003901,uberon_0002081
zdb-gene-000629-1	rplp0	ensdarg00000051783	uberon_0003052,uberon_0000479,uberon_0002037,uberon_0001945,uberon_0008897,uberon_0000966,uberon_0006800,uberon_0003069,uberon_0000965,uberon_0003102,uberon_0007812,uberon_2000106,uberon_0002422
zdb-gene-000629-3	ybx1	ensdarg00000004757	uberon_0000468
zdb-gene-070216-1	otpa	ensdarg00000014201	uberon_0010313
zdb-gene-050302-113	nrg1	ensdarg00000104314	uberon_0002540,uberon_0000479,uberon_2000175,uberon_0000480,uberon_2000940,uberon_0015212,uberon_0010313
zdb-gene-090311-26	cnnm2b	ensdarg00000078733	uberon_0003052,uberon_0002120,uberon_0000042,uberon_0001893,uberon_0001945,uberon_0006800,uberon_0002407
zdb-gene-160215-2	col6a4b	not_found	uberon_0000489,uberon_0000019,uberon_0004120,uberon_0000468,uberon_2000610,uberon_0002100
zdb-gene-030131-3178	cxxc5a	ensdarg00000078865	uberon_0004573,uberon_0002120,uberon_0000480,uberon_0000481,uberon_0000468,uberon_0002065,uberon_0003473,uberon_0000948,uberon_0005805,uberon_2001286
zdb-gene-080722-29	ngs	ensdarg00000054321	uberon_0000464,uberon_0008911,uberon_0000479,uberon_0000468,uberon_0002328,uberon_0002412,uberon_0003103
zdb-gene-070117-2294	qui	not_found	uberon_0000468,uberon_0010314,uberon_0000033
zdb-gene-070117-2297	rdy	not_found	uberon_0000477,uberon_0008823,uberon_0000019,uberon_0004120,uberon_0001890,uberon_0001891,uberon_0004119,uberon_0000480,uberon_0005886,uberon_0000468,uberon_0000966,uberon_0003102,uberon_0000151,uberon_0010313,uberon_0001016
zdb-gene-070117-2296	rec	not_found	uberon_0000489,uberon_0000019,uberon_0002028,uberon_0000480,uberon_0001945,uberon_0002037,uberon_0001016
zdb-gene-070117-2291	qam	not_found	uberon_0010313,uberon_0000480,uberon_0001782,uberon_0000468,uberon_0002328
zdb-gene-070117-2290	qua	not_found	uberon_0010313
zdb-gene-070117-2293	quh	not_found	uberon_0000489,uberon_0000468,uberon_0000948,uberon_0002082,uberon_0002081
zdb-gene-030411-2	seph	ensdarg00000093022	uberon_0001555,uberon_0000042,uberon_0000019,uberon_0002407,uberon_0000491,uberon_0000480,uberon_0000468,uberon_0006860,uberon_0000948,uberon_0000033,uberon_0001264,uberon_0002107,uberon_0005057
zdb-gene-030131-6385	adnpb	ensdarg00000074293	uberon_0000489,uberon_0004120,uberon_0000033,uberon_0000019,uberon_0000178
zdb-gene-110411-86	sema4aa	ensdarg00000077103	uberon_0000957,uberon_0001795,uberon_0000480,uberon_0004121,uberon_0001790
zdb-gene-030616-47	ptenb	ensdarg00000056623	uberon_0005598,uberon_0012275,uberon_0000019,uberon_0003513,uberon_0000468,uberon_0002328,uberon_0007812,uberon_0003524,uberon_0000489,uberon_0000033,uberon_0003102,uberon_0000178,uberon_0014907,uberon_2000106,uberon_4000164
zdb-gene-060908-2	scn12aa	ensdarg00000090724	uberon_0000489,uberon_0000019,uberon_0001890,uberon_0004291,uberon_0003084,uberon_0000948,uberon_0000033,uberon_0002082,uberon_2000106,uberon_0002081
zdb-gene-060511-1	adora2b	ensdarg00000002533	uberon_0004120
zdb-gene-011105-1	prkci	ensdarg00000021225	uberon_0007298,uberon_0008823,uberon_0000491,uberon_0000083,uberon_2000084,uberon_0001016,uberon_0002407,uberon_0034969,uberon_0000019,uberon_0002616,uberon_2001239,uberon_0001792,uberon_0005281,uberon_0000033,uberon_0002107,uberon_0008911,uberon_0002291,uberon_0002240,uberon_0001772,uberon_0002120,uberon_0001777,uberon_0000480,uberon_0000468,uberon_0006553,uberon_0000964,uberon_0000948,uberon_0007812,uberon_0002082,uberon_0002081,uberon_0001948,uberon_0005330,uberon_0000042,uberon_0000966,uberon_0011778,uberon_0003457,uberon_0001782,uberon_2002192,uberon_0002422,uberon_0005057
zdb-gene-070117-434	unm_m577	not_found	uberon_0007812,uberon_0000468
zdb-gene-070117-435	unm_m398	not_found	uberon_0010313
zdb-gene-070117-436	unm_ts206	not_found	uberon_0000948,uberon_0000489,uberon_0000042,uberon_0002407
zdb-gene-070117-437	unm_tf229	not_found	uberon_0010313
zdb-gene-070117-430	unm_m251	not_found	uberon_0000477,uberon_0001846,uberon_0002280,uberon_0000480,uberon_0001032,uberon_0000463
zdb-gene-070117-431	unm_tx238f	not_found	uberon_0001708,uberon_0000477,uberon_0008823,uberon_0000019,uberon_0000480,uberon_0005886,uberon_0005884,uberon_0004119
zdb-gene-070117-432	unm_tn21	not_found	uberon_0012275,uberon_0005598,uberon_0000468,uberon_0002328
zdb-gene-070117-433	unm_tn20b	not_found	uberon_0007812,uberon_0002050,uberon_0000468
zdb-gene-070117-438	unm_tm243b	not_found	uberon_0007812,uberon_0000468
zdb-gene-070117-439	unm_m451	not_found	uberon_0007812,uberon_0000480,uberon_0008823,uberon_0001016
zdb-gene-980526-416	wnt2	ensdarg00000041117	uberon_0002107,uberon_0006860,uberon_0000491,uberon_0005057
zdb-gene-980526-419	lmo2	ensdarg00000095019	uberon_0002270,uberon_0000019,uberon_0003513,uberon_0002616,uberon_0014764,uberon_0005412,uberon_0000468,uberon_0005281,uberon_0006011,uberon_0003524,uberon_0000033,uberon_0002203,uberon_0000480,uberon_0014907,uberon_0008823,uberon_0011362
zdb-gene-040426-2442	cldn5a	ensdarg00000043716	uberon_0002289,uberon_0002120,uberon_0002407,uberon_0000042,uberon_0002616,uberon_0005492,uberon_0000480,uberon_0005281,uberon_0002422,uberon_0002203,uberon_0011362
zdb-gene-040426-2440	fbxl15	ensdarg00000005284	uberon_0000480,uberon_0001016,uberon_0000468,uberon_0002100
zdb-gene-090313-116	apela	ensdarg00000094729	uberon_0007690,uberon_0002533,uberon_0002541,uberon_2001069,uberon_0000089,uberon_0002407,uberon_2001821,uberon_0000042,uberon_0000925,uberon_0000489,uberon_0003351,uberon_0000468,uberon_0007812,uberon_2000106,uberon_0000948
zdb-gene-040426-1168	mpv17	ensdarg00000032431	uberon_3000977,uberon_0000475,uberon_0010313,uberon_2001463,uberon_0000468
zdb-gene-040426-2449	ift122	not_found	uberon_0002120,uberon_0000019,uberon_0000080,uberon_0000042,uberon_0000468,uberon_0000033,uberon_0002407,uberon_0010313,uberon_0005057
zdb-gene-100308-4	mmp25b	ensdarg00000010556	uberon_0001645,uberon_0000480,uberon_0015212,uberon_0006334,uberon_0010314
zdb-gene-060117-5	fgf20b	ensdarg00000086070	uberon_0001708,uberon_0000477,uberon_0005945,uberon_0000480,uberon_0011004,uberon_0003103,uberon_0011242
zdb-gene-040426-1069	chuk	ensdarg00000011662	uberon_0007383,uberon_0002050
zdb-gene-030131-7126	lrp1ab	ensdarg00000029146	uberon_0002201,uberon_0000480,uberon_2001286,uberon_0000481
